trial,ID,run,img_pair,choice,side,outcome,matched,RT,a_learnedprob_correct,b_learnedprob_correct,c_learnedprob_correct,d_learnedprob_correct,e_learnedprob_correct,f_learnedprob_correct,reinforcer_response
37,69,run02,EF,F,1,reward,mismatched,1.622382,,,,,0.285714286,0.714285714,explore_punish
38,69,run02,EF,F,1,punish,matched,1.614254,,,,,0.333333333,0.666666667,exploit_reward
39,69,run02,CD,C,1,punish,mismatched,1.609325,,,0.444444444,0.555555556,,,exploit_reward
40,69,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
41,69,run02,AB,B,1,punish,matched,1.609934,0.909090909,0.090909091,,,,,miss_response
42,69,run02,CD,C,1,reward,matched,1.614944,,,0.5,0.5,,,explore_punish
43,69,run02,AB,A,2,punish,mismatched,1.622814,0.833333333,0.166666667,,,,,exploit_punish
44,69,run02,AB,B,1,punish,matched,1.610242,0.846153846,0.153846154,,,,,exploit_punish
45,69,run02,AB,A,1,reward,matched,1.600496,0.857142857,0.142857143,,,,,exploit_punish
46,69,run02,EF,F,1,punish,matched,1.610374,,,,,0.375,0.625,explore_punish
47,69,run02,AB,A,2,reward,matched,1.61783,0.866666667,0.133333333,,,,,exploit_reward
48,69,run02,AB,A,1,reward,matched,1.608663,0.875,0.125,,,,,exploit_reward
49,69,run02,EF,F,1,reward,mismatched,1.601569,,,,,0.352941176,0.647058824,explore_punish
50,69,run02,CD,D,2,punish,matched,1.610455,,,0.545454545,0.454545455,,,explore_reward
51,69,run02,EF,E,2,reward,matched,1.60778,,,,,0.388888889,0.611111111,explore_reward
52,69,run03,CD,C,2,punish,mismatched,1.601564,,,0.5,0.5,,,exploit_punish
53,69,run03,CD,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
54,69,run03,EF,F,1,punish,matched,1.598021,,,,,0.421052632,0.578947368,explore_reward
55,69,run03,AB,A,2,reward,matched,1.596137,0.882352941,0.117647059,,,,,exploit_reward
56,69,run03,EF,F,1,reward,mismatched,1.612271,,,,,0.4,0.6,explore_punish
57,69,run03,AB,B,1,punish,matched,1.594476,0.888888889,0.111111111,,,,,explore_reward
58,69,run03,EF,F,2,punish,matched,1.608575,,,,,0.428571429,0.571428571,exploit_reward
59,69,run03,EF,E,1,punish,mismatched,1.589972,,,,,0.409090909,0.590909091,exploit_punish
60,69,run03,AB,A,2,reward,matched,1.589317,0.894736842,0.105263158,,,,,exploit_punish
61,69,run03,CD,C,1,punish,mismatched,1.587416,,,0.461538462,0.538461538,,,miss_response
62,69,run03,CD,C,2,reward,matched,1.601341,,,0.5,0.5,,,explore_punish
63,69,run03,CD,D,1,reward,mismatched,1.601185,,,0.466666667,0.533333333,,,explore_reward
64,69,run03,AB,B,1,punish,matched,1.597271,0.9,0.1,,,,,explore_reward
65,69,run03,AB,B,2,punish,matched,1.580237,0.904761905,0.095238095,,,,,explore_punish
66,69,run03,EF,F,1,reward,mismatched,1.578583,,,,,0.391304348,0.608695652,exploit_punish
67,69,run03,AB,B,1,punish,matched,1.592528,0.909090909,0.090909091,,,,,explore_punish
68,69,run03,AB,B,2,punish,matched,1.59167,0.913043478,0.086956522,,,,,explore_punish
69,69,run03,EF,F,1,reward,mismatched,1.590809,,,,,0.375,0.625,exploit_reward
70,69,run03,EF,F,1,reward,mismatched,1.588728,,,,,0.36,0.64,exploit_reward
71,69,run03,CD,C,2,punish,mismatched,1.601524,,,0.4375,0.5625,,,explore_reward
72,69,run03,EF,F,1,reward,mismatched,1.601674,,,,,0.346153846,0.653846154,exploit_reward
73,69,run03,EF,E,1,reward,matched,1.599804,,,,,0.37037037,0.62962963,explore_reward
74,69,run03,AB,B,1,punish,matched,1.597005,0.916666667,0.083333333,,,,,explore_punish
75,69,run03,CD,D,1,punish,matched,1.594787,,,0.470588235,0.529411765,,,exploit_punish
76,69,run03,CD,D,2,reward,mismatched,1.593809,,,0.444444444,0.555555556,,,explore_punish
77,69,run03,EF,E,1,punish,mismatched,1.591689,,,,,0.357142857,0.642857143,exploit_reward
78,69,run04,AB,B,1,punish,matched,1.567778,0.92,0.08,,,,,explore_punish
79,69,run04,CD,D,2,punish,matched,1.567802,,,0.473684211,0.526315789,,,exploit_reward
80,69,run04,EF,F,1,punish,matched,1.59963,,,,,0.379310345,0.620689655,exploit_punish
81,69,run04,AB,A,2,reward,matched,1.578966,0.923076923,0.076923077,,,,,exploit_punish
0,70,run01,CD,D,2,punish,matched,1.584283,,,1,0,,,
1,70,run01,AB,A,1,reward,matched,1.584537,1,0,,,,,
2,70,run01,AB,A,2,reward,matched,1.582795,1,0,,,,,exploit_reward
3,70,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
4,70,run01,CD,D,1,reward,mismatched,1.596428,,,0.5,0.5,,,explore_punish
5,70,run01,CD,D,1,punish,matched,1.609941,,,0.666666667,0.333333333,,,exploit_reward
6,70,run01,AB,B,1,reward,mismatched,1.593129,0.666666667,0.333333333,,,,,miss_response
7,70,run01,EF,E,1,reward,matched,1.589584,,,,,1,0,
8,70,run01,CD,D,1,punish,matched,1.606698,,,0.75,0.25,,,explore_punish
9,70,run01,EF,E,2,reward,matched,1.604392,,,,,1,0,exploit_reward
10,70,run01,EF,E,1,reward,matched,1.601894,,,,,1,0,exploit_reward
11,70,run01,AB,B,1,punish,matched,1.59931,0.75,0.25,,,,,exploit_reward
12,70,run01,EF,F,1,punish,matched,1.615046,,,,,1,0,explore_reward
13,70,run01,EF,E,1,reward,matched,1.612489,,,,,1,0,exploit_punish
14,70,run01,EF,E,1,punish,mismatched,1.612391,,,,,0.833333333,0.166666667,exploit_reward
15,70,run01,CD,C,1,reward,matched,1.609171,,,0.8,0.2,,,exploit_punish
16,70,run01,AB,A,2,reward,matched,1.608373,0.8,0.2,,,,,exploit_punish
17,70,run01,EF,E,1,punish,mismatched,1.606497,,,,,0.714285714,0.285714286,explore_punish
18,70,run01,AB,A,1,reward,matched,1.603612,0.833333333,0.166666667,,,,,exploit_reward
19,70,run01,AB,B,1,punish,matched,1.586361,0.857142857,0.142857143,,,,,explore_reward
20,70,run01,AB,A,2,reward,matched,1.586274,0.875,0.125,,,,,exploit_punish
21,70,run01,EF,E,2,punish,mismatched,1.600988,,,,,0.625,0.375,explore_punish
22,70,run01,AB,A,1,reward,matched,1.598386,0.888888889,0.111111111,,,,,exploit_reward
23,70,run01,AB,A,1,reward,matched,1.596932,0.9,0.1,,,,,exploit_reward
24,70,run01,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
25,70,run01,EF,E,1,reward,matched,1.608852,,,,,0.666666667,0.333333333,explore_punish
26,70,run02,EF,F,1,punish,matched,1.586031,,,,,0.7,0.3,explore_reward
27,70,run02,AB,B,1,reward,mismatched,1.585079,0.818181818,0.181818182,,,,,miss_response
28,70,run02,EF,F,1,punish,matched,1.566549,,,,,0.727272727,0.272727273,explore_punish
29,70,run02,EF,E,1,punish,mismatched,1.598044,,,,,0.666666667,0.333333333,exploit_punish
30,70,run02,AB,B,1,punish,matched,1.579909,0.833333333,0.166666667,,,,,exploit_reward
31,70,run02,CD,D,1,punish,matched,1.592337,,,0.833333333,0.166666667,,,explore_reward
32,70,run02,EF,E,2,punish,mismatched,1.591153,,,,,0.615384615,0.384615385,explore_punish
33,70,run02,CD,D,1,punish,matched,1.588962,,,0.857142857,0.142857143,,,explore_punish
34,70,run02,CD,C,2,reward,matched,1.604505,,,0.875,0.125,,,exploit_punish
35,70,run02,EF,E,1,punish,mismatched,1.586867,,,,,0.571428571,0.428571429,explore_punish
36,70,run02,CD,C,2,reward,matched,1.60184,,,0.888888889,0.111111111,,,exploit_reward
37,70,run02,EF,F,1,punish,matched,1.599781,,,,,0.6,0.4,exploit_punish
38,70,run02,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
39,70,run02,AB,A,1,reward,matched,1.595103,0.846153846,0.153846154,,,,,miss_response
40,70,run02,CD,C,2,reward,matched,1.594914,,,0.9,0.1,,,exploit_reward
41,70,run02,AB,A,1,reward,matched,1.592926,0.857142857,0.142857143,,,,,exploit_reward
42,70,run02,EF,E,2,reward,matched,1.591234,,,,,0.625,0.375,exploit_punish
43,70,run02,AB,B,1,punish,matched,1.588531,0.866666667,0.133333333,,,,,explore_reward
44,70,run02,CD,D,2,punish,matched,1.587569,,,0.909090909,0.090909091,,,explore_reward
45,70,run02,EF,F,2,punish,matched,1.585811,,,,,0.647058824,0.352941176,explore_reward
46,70,run02,EF,F,1,punish,matched,1.583564,,,,,0.666666667,0.333333333,explore_punish
47,70,run02,CD,D,2,punish,matched,1.599771,,,0.916666667,0.083333333,,,explore_punish
48,70,run02,EF,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
49,70,run02,AB,A,2,reward,matched,1.59428,0.875,0.125,,,,,exploit_punish
50,70,run02,AB,B,2,punish,matched,1.592682,0.882352941,0.117647059,,,,,explore_reward
51,70,run02,CD,C,1,reward,matched,1.574361,,,0.923076923,0.076923077,,,exploit_punish
52,70,run03,EF,F,1,punish,matched,1.568427,,,,,0.684210526,0.315789474,miss_response
53,70,run03,AB,B,1,punish,matched,1.60127,0.888888889,0.111111111,,,,,explore_punish
54,70,run03,CD,C,2,reward,matched,1.598353,,,0.928571429,0.071428571,,,exploit_reward
55,70,run03,CD,D,1,reward,mismatched,1.613486,,,0.866666667,0.133333333,,,explore_reward
56,70,run03,AB,B,2,punish,matched,1.597247,0.894736842,0.105263158,,,,,explore_punish
57,70,run03,EF,E,2,punish,mismatched,1.59545,,,,,0.65,0.35,exploit_punish
58,70,run03,CD,C,2,reward,matched,1.608147,,,0.875,0.125,,,explore_reward
59,70,run03,CD,C,1,reward,matched,1.606408,,,0.882352941,0.117647059,,,exploit_reward
60,70,run03,CD,D,1,punish,matched,1.589115,,,0.888888889,0.111111111,,,explore_reward
61,70,run03,AB,B,1,punish,matched,1.555251,0.9,0.1,,,,,explore_punish
62,70,run03,CD,D,1,punish,matched,1.617842,,,0.894736842,0.105263158,,,explore_punish
63,70,run03,CD,D,1,reward,mismatched,1.583571,,,0.85,0.15,,,explore_punish
64,70,run03,EF,E,1,punish,mismatched,1.597561,,,,,0.619047619,0.380952381,explore_punish
65,70,run03,AB,B,1,punish,matched,1.580383,0.904761905,0.095238095,,,,,explore_punish
66,70,run03,AB,A,2,reward,matched,1.611896,0.909090909,0.090909091,,,,,exploit_punish
67,70,run03,AB,Miss,Miss,Miss,Miss,Miss,,,,,,,miss_response
68,70,run03,EF,E,1,punish,mismatched,1.591758,,,,,0.590909091,0.409090909,explore_punish
69,70,run03,CD,C,1,reward,matched,1.605463,,,0.857142857,0.142857143,,,explore_reward
70,70,run03,CD,C,2,punish,mismatched,1.58842,,,0.818181818,0.181818182,,,exploit_reward
71,70,run03,CD,D,1,punish,matched,1.601409,,,0.826086957,0.173913043,,,exploit_punish
72,70,run03,CD,C,1,punish,mismatched,1.601838,,,0.791666667,0.208333333,,,exploit_punish
73,70,run03,EF,F,2,punish,matched,1.583469,,,,,0.608695652,0.391304348,exploit_punish
74,70,run03,AB,A,1,reward,matched,1.596986,0.913043478,0.086956522,,,,,miss_response
